ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Surprisal Score,Additive Ratity,DI Score Tiers
5755,Mummy Bro,Safety Helmet,Gray Shirt,Small Eyes,Golden Glasses,None,Camouflage Green,29.78606856,23.38744393,133.87,Uncommon
829,Bro,Afro,None,Normal Eyes,White Glass,None,Middle Green,29.77254695,16.42725153,179.62,Uncommon
6063,Robo Bro,Headphone,Light Brown Fash Hoodie,Normal Eyes,Thug Life Glass,None,Camouflage Green,29.76822112,18.97948541,153.55,Uncommon
6060,Robo Bro,Headphone,Normal Jacket,No Sleep,Thug Life Glass,None,Russian Green,29.76251029,19.6898292,124.48,Uncommon
6287,Robo Bro,Backwards Cap,None,No Sleep,None,None,Russian Green,29.76058973,14.93708894,190.1,Uncommon
202,Bro,Blond Hair,None,T800,None,Ninja Mask,Rose Taupe,29.74201311,19.03011447,138.85,Uncommon
497,Different Bro,Russian Hat,Black Shirt,Happy Eyes,None,Old Wise Man Mustache,Purple Navy,29.71230166,22.87316018,116.29,Uncommon
5439,Mummy Bro,Army Helmet,Coat,Happy Eyes,None,None,Camouflage Green,29.71145044,18.01351161,187.58,Uncommon
427,Different Bro,Headphone,Normal Soldier Outfit,Sus Eyes,Nerd,None,Camouflage Green,29.68986356,21.09135177,135.07,Uncommon
6458,Robo Bro,Sheriff Hat,Normal Jacket,Happy Eyes,Thug Life Glass,Throwup,Teal Blue,29.68654532,25.54250635,51,Uncommon
5396,Mummy Bro,Backwards Cap,Golden Jacket,T800,None,None,Middle Green,29.66412102,18.93274574,184.97,Uncommon
4463,Bro,Backwards Cap,Warm Coat,Sus Eyes,None,None,Middle Green,29.64856223,16.76619606,193.97,Uncommon
2333,Different Bro,New Idea,Ken's Jacket,Happy Eyes,Vision Pro,None,Dark Lavender,29.63358371,23.48665305,129.19,Uncommon
956,Bro,Sheriff Hat,Ken's Jacket,Sus Eyes,White Glass,None,Middle Green,29.61890219,21.75725312,137.62,Uncommon
6336,Robo Bro,Backwards Cap,Warm Coat,No Sleep,None,None,Rose Taupe,29.59688512,17.39054666,183.59,Uncommon
518,Bro,Blond Hair,Winter Soldier,Normal Eyes,White Glass,None,Camouflage Green,29.58973394,18.54166907,161.92,Uncommon
6494,Zombie Bro,Derby Hat,None,Wtf Eyes,Eye Patch,None,Purple Navy,29.57361657,19.0199565,143.11,Uncommon
318,Bro,Backwards Cap,None,Normal Eyes,Flattened,None,Camouflage Green,29.57093915,16.2611686,179.47,Uncommon
6305,Robo Bro,Cowboy Hat,Warm Coat,Happy Eyes,None,Gum,Camouflage Green,29.55186752,22.87630016,110.98,Uncommon
624,Bro,Afro,Black Shirt,Small Eyes,White Glass,None,Dark Lavender,29.5509278,20.4684175,138.16,Uncommon
5507,Mummy Bro,Army Helmet,Tank Top,Small Eyes,None,None,Middle Green,29.54835416,17.36264717,190.37,Uncommon
6314,Robo Bro,Flat Top Hairstyle,Normal Jacket,Happy Eyes,Golden Monocle,None,Teal Blue,29.54004663,21.01861609,121.15,Uncommon
4897,Different Bro,Backwards Cap,Purple Bomber,Sleepy Eyes,None,Mask,Camouflage Green,29.53264946,23.41621309,113.02,Uncommon
4842,Bro,Headphone,None,Normal Eyes,Eye Patch,None,Camouflage Green,29.48140428,15.95393439,180.55,Uncommon
453,Different Bro,Slick Back Hair,Black Shirt,Wtf Eyes,Thug Life Glass,Cigarette,Rose Taupe,29.47649205,23.06290738,74.37,Uncommon
5976,Robo Bro,Headphone,White Striped Shirt,Wtf Eyes,None,None,Rose Taupe,29.44660314,16.88890132,189.26,Uncommon
6380,Robo Bro,Headphone,Dutch White Robe,Sus Eyes,None,None,Dark Lavender,29.43120242,18.42202489,178.82,Uncommon
235,Bro,Backwards Cap,None,Normal Eyes,Nerd,None,Middle Green,29.42092808,15.79108973,181.78,Uncommon
6508,Zombie Bro,Split Hair,Pepe Shirt,Wtf Eyes,None,None,Rose Taupe,29.41729355,19.15193573,176.45,Uncommon
479,Bro,Old Bucket Hat,Yellow Raincoat,Sleepy Eyes,None,Ninja Mask,Purple Navy,29.36552276,25.1601405,116.23,Uncommon
544,Bro,New Idea,Purple Bomber,Normal Eyes,Vision Pro,None,Purple Navy,29.36481372,21.79801457,156.46,Uncommon
6238,Robo Bro,Bucket Hat,None,Sleepy Eyes,White Glass,None,Dark Lavender,29.36023076,19.15356497,143.65,Uncommon
6531,Zombie Bro,Old School Helmet,Fur Coat,Wtf Eyes,Nerd,None,Purple Navy,29.3574942,22.57457769,123.46,Uncommon
5553,Mummy Bro,Arabian Robe,Gray Shirt,T800,Golden Monocle,None,Russian Green,29.34730185,21.66578954,122.41,Uncommon
312,Different Bro,Top Hat,Tank Top,Sleepy Eyes,None,Mustache,Dark Lavender,29.31104435,21.84694841,114.46,Uncommon
717,Different Bro,Bandana,Tank Top,Sus Eyes,Thug Life Glass,Pipe,Rose Taupe,29.30977919,24.01137375,68.1,Uncommon
5946,Robo Bro,None,None,Happy Eyes,Golden Monocle,None,Purple Navy,29.30827883,17.137505,160.69,Uncommon
1390,Bro,Russian Hat,Grey Zipper Hoodie,Normal Eyes,None,Pipe,Middle Green,29.30812051,19.74893835,143.62,Uncommon
1654,Bro,Headphone,White Puffer Jacket,Sus Eyes,None,None,Camouflage Green,29.28585388,17.18298334,192.26,Uncommon
6218,Robo Bro,Head Band,Yellow Raincoat,Normal Eyes,Golden Glasses,None,Russian Green,29.27980835,22.70550637,136.81,Uncommon
6034,Robo Bro,Backwards Cap,Black Shirt,Normal Eyes,Thug Life Glass,None,Russian Green,29.27120561,18.54311763,143.71,Uncommon
4597,Different Bro,Flat Cap,Tank Top,Wtf Eyes,None,Cigarette,Middle Green,29.25424831,20.38014009,125.23,Uncommon
3996,Different Bro,Split Hair,Winter Soldier,Happy Eyes,White Glass,Mask,Rose Taupe,29.23372844,26.25266303,62.52,Uncommon
6175,Robo Bro,Afro,None,Sus Eyes,Golden Monocle,None,Teal Blue,29.20225269,19.92227863,133.66,Uncommon
6496,Zombie Bro,Derby Hat,Dutch White Robe,Normal Eyes,None,None,Rose Taupe,29.19784053,17.91647608,192.05,Uncommon
146,Bro,Mexican Hat,Tank Top,Normal Eyes,None,Pipe,Middle Green,29.19557819,19.60621108,144.58,Uncommon
6330,Robo Bro,Bandana,Tank Top,Happy Eyes,White Glass,None,Purple Navy,29.18515202,20.2683152,132.88,Uncommon
6478,Zombie Bro,Old Bucket Hat,Light Brown Fash Hoodie,Wtf Eyes,None,None,Purple Navy,29.18508806,18.19182846,177.38,Uncommon
875,Different Bro,Backwards Cap,Winter Soldier,Normal Eyes,Nerd,None,Camouflage Green,29.18406451,18.6690139,158.38,Uncommon
6514,Zombie Bro,Arabian Robe,Fur Coat,No Sleep,None,Low Beard,Purple Navy,29.17066541,25.66253858,95.59,Uncommon
6198,Robo Bro,Headphone,Fur Coat,Small Eyes,None,None,Middle Green,29.16060322,18.24195193,183.23,Uncommon
4615,Different Bro,Blue Cap,Thug Jacket,Normal Eyes,3D Glass,Gum,Rose Taupe,29.15329844,24.85029283,82.5,Uncommon
6098,Robo Bro,Backwards Cap,Purple Bomber,Sus Eyes,None,None,Purple Navy,29.12597417,18.26076949,181.4,Uncommon
6493,Zombie Bro,Derby Hat,None,No Sleep,None,None,Rose Taupe,29.11758565,16.3758307,189.56,Uncommon
6644,Zombie Bro,Afro,Fur Coat,Wtf Eyes,None,Low Beard,Rose Taupe,29.10419314,24.69694614,102.61,Uncommon
1996,Different Bro,Old Bucket Hat,Black Shirt,Sleepy Eyes,None,Old Wise Man Mustache,Middle Green,29.09429397,23.07722078,115.45,Uncommon
6631,Zombie Bro,Slick Back Hair,Roman Kind Robe,Normal Eyes,None,None,Purple Navy,29.09130258,17.79026372,193.01,Uncommon
6588,Zombie Bro,Derby Hat,Dutch White Robe,Sus Eyes,Flattened,None,Rose Taupe,29.09106639,23.6357001,116.11,Uncommon
851,Bro,Flat Cap,White Striped Shirt,Normal Eyes,Flattened,Old Wise Man Mustache,Camouflage Green,29.0860587,25.13636381,87,Uncommon
3026,Bro,Mexican Hat,Blue Puffer Jacket,Normal Eyes,Eye Patch,Cigarette,Rose Taupe,29.07965263,23.80326272,89.22,Uncommon
5843,Mummy Bro,Backwards Cap,None,Wtf Eyes,Dbz Glass,None,Rose Taupe,29.07874605,17.78336691,158.11,Uncommon
1658,Different Bro,New Idea,Warm Coat,Sus Eyes,Vision Pro,None,Camouflage Green,29.06500352,23.07927894,131.53,Uncommon
932,Different Bro,None,Red Shirt,Sus Eyes,Eye Patch,Pipe,Purple Navy,29.05749029,23.38730931,76.26,Uncommon
6476,Zombie Bro,Folded Brim,None,Small Eyes,Eye Mask,Beard,Middle Green,28.96409154,25.92341993,63,Uncommon
1002,Bro,Flat Top Hairstyle,Light Brown Fash Hoodie,Wtf Eyes,Golden Glasses,None,Middle Green,28.94646873,20.3616298,145.33,Uncommon
6141,Robo Bro,New Idea,Dutch White Robe,Normal Eyes,Vision Pro,None,Purple Navy,28.94480965,22.54038015,146.26,Uncommon
4175,Different Bro,Top Hat,Gray Shirt,Normal Eyes,Dbz Glass,None,Camouflage Green,28.92966216,18.32074939,159.37,Uncommon
3374,Different Bro,Naruto Headband,Jedi Robe,Sleepy Eyes,None,None,Rose Taupe,28.91955922,19.66925951,185.6,Uncommon
6045,Robo Bro,Headphone,Gray Shirt,Sleepy Eyes,Thug Life Glass,None,Teal Blue,28.91621242,19.96480324,122.47,Uncommon
5504,Mummy Bro,Headphone,Normal Jacket,Small Eyes,None,Gas Mask,Camouflage Green,28.89714483,22.6021353,117.67,Uncommon
6624,Zombie Bro,Afro,None,Wtf Eyes,Thug Life Glass,Low Beard,Rose Taupe,28.89124532,24.34034997,71.31,Uncommon
1982,Different Bro,Sheriff Hat,Normal Jacket,Normal Eyes,White Glass,None,Purple Navy,28.87476396,18.63081742,159.25,Uncommon
2297,Bro,Headphone,White Striped Shirt,Normal Eyes,Nerd,None,Camouflage Green,28.86424375,18.56647555,162.55,Uncommon
5512,Mummy Bro,Backwards Cap,None,No Sleep,Dbz Glass,None,Russian Green,28.83604832,18.60694034,140.47,Uncommon
6551,Zombie Bro,Purple Bandana,Purple Bomber,Wtf Eyes,None,None,Rose Taupe,28.83487399,18.5771125,177.02,Uncommon
61,Bro,None,None,Normal Eyes,Vision Pro,Mustache,Purple Navy,28.82897751,20.36833339,117.9,Uncommon
5724,Mummy Bro,Bandana,Fur Coat,T800,Thug Life Glass,Pipe,Teal Blue,28.82327695,25.72286865,50.76,Uncommon
398,Bro,Derby Hat,Purple Bomber,Wtf Eyes,None,Ninja Mask,Dark Lavender,28.81171187,22.09589982,122.26,Uncommon
6035,Robo Bro,Split Hair,Black Shirt,Happy Eyes,White Glass,None,Middle Green,28.7905318,20.90753676,131.65,Uncommon
530,Different Bro,Derby Hat,Black Shirt,Happy Eyes,None,Cigarette,Dark Lavender,28.77726437,21.46939057,115.48,Uncommon
246,Bro,New Idea,White Striped Shirt,Normal Eyes,Vision Pro,None,Rose Taupe,28.76918975,21.20647941,157.9,Uncommon
5908,Robo Bro,Headphone,Normal Jacket,Wtf Eyes,Nerd,None,Camouflage Green,28.76528524,19.1331425,140.65,Uncommon
3375,Bro,Flat Top Hairstyle,Thug Jacket,Normal Eyes,Flattened,Cigarette,Camouflage Green,28.76021744,23.46115675,89.07,Uncommon
617,Bro,Russian Hat,None,Wtf Eyes,Eye Mask,Pipe,Purple Navy,28.754583,22.69534542,89.85,Uncommon
537,Bro,Top Hat,Warm Coat,T800,None,None,Middle Green,28.75013409,16.7459832,193.52,Uncommon
6579,Zombie Bro,Blue Cap,None,Normal Eyes,Gojo Satoru,None,Purple Navy,28.74868812,19.42544704,155.56,Uncommon
6468,Zombie Bro,Flat Top Hairstyle,Purple Bomber,Wtf Eyes,None,None,Middle Green,28.73924864,18.37734298,177.89,Uncommon
6366,Robo Bro,Blond Hair,Normal Jacket,Sleepy Eyes,Golden Monocle,None,Teal Blue,28.73339103,21.06508776,120.04,Uncommon
6440,Robo Bro,Backwards Cap,Gray Shirt,Happy Eyes,None,None,Russian Green,28.72819695,16.52252526,175.97,Uncommon
6210,Robo Bro,Naruto Headband,Pepe Shirt,Happy Eyes,None,None,Camouflage Green,28.71033643,20.63800247,180.32,Uncommon
5989,Robo Bro,Backwards Cap,Woolen Shirt,Happy Eyes,None,None,Rose Taupe,28.70202826,18.44160526,182.6,Uncommon
6066,Robo Bro,None,White Puffer Jacket,Happy Eyes,White Glass,None,Russian Green,28.69420457,18.97922996,132.58,Uncommon
5993,Robo Bro,Old Bucket Hat,None,Wtf Eyes,None,Pipe,Teal Blue,28.67505589,19.01466974,123.1,Uncommon
3485,Different Bro,Sheriff Hat,Tank Top,Normal Eyes,Laser Glass,Mustache,Middle Green,28.65175122,24.9371535,84.06,Uncommon
999,Different Bro,Bandana,Red Shirt,Normal Eyes,3D Glass,Mustache,Dark Lavender,28.64367447,25.19116052,79.59,Uncommon
5830,Mummy Bro,Backwards Cap,Normal Jacket,Wtf Eyes,Dbz Glass,None,Russian Green,28.64172479,19.38035194,132.37,Uncommon
626,Bro,None,Warm Coat,Normal Eyes,Vision Pro,Gum,Rose Taupe,28.6387207,22.14061329,101.55,Uncommon
406,Different Bro,Split Hair,Blue Puffer Jacket,Small Eyes,Nerd,Old Wise Man Mustache,Purple Navy,28.63270142,26.41851253,63.54,Uncommon
6241,Robo Bro,None,Normal Jacket,Sleepy Eyes,Golden Monocle,None,Russian Green,28.62033121,19.02101279,133.54,Uncommon
1118,Different Bro,Purple Bandana,None,Small Eyes,None,Pipe,Camouflage Green,28.61547739,19.07482956,135.43,Uncommon
5943,Robo Bro,Backwards Cap,None,Sus Eyes,None,None,Camouflage Green,28.61011554,14.95274221,200.9,Uncommon
5928,Robo Bro,Backwards Cap,None,Sus Eyes,None,None,Middle Green,28.61011554,14.95274221,201.65,Uncommon
5229,Mummy Bro,Top Hat,White Puffer Jacket,Normal Eyes,Golden Glasses,None,Camouflage Green,28.59593239,20.17144341,153.64,Uncommon
6561,Zombie Bro,Bucket Hat,Pepe Shirt,Normal Eyes,None,None,Rose Taupe,28.58997621,18.44418176,191.48,Uncommon
3829,Bro,New Idea,Tank Top,Sus Eyes,Vision Pro,None,Dark Lavender,28.58727207,22.31099358,135.37,Uncommon
668,Different Bro,None,Thug Jacket,Normal Eyes,None,Cigarette,Middle Green,28.57795554,17.5936406,152.53,Uncommon
6028,Robo Bro,Backwards Cap,None,Normal Eyes,None,None,Teal Blue,28.54283877,13.06734533,211.58,Uncommon
5596,Mummy Bro,Brown Hat,Warm Coat,Small Eyes,White Glass,None,Middle Green,28.54179872,21.19807521,134.89,Uncommon
6582,Zombie Bro,Blue Cap,Blue Puffer Jacket,Normal Eyes,Thug Life Glass,Low Beard,Purple Navy,28.53155929,26.3477069,67.62,Uncommon
6258,Robo Bro,Backwards Cap,None,Small Eyes,None,None,Rose Taupe,28.50871358,14.72960053,202.61,Uncommon
4981,Different Bro,None,Grey Zipper Hoodie,Sus Eyes,None,Pipe,Middle Green,28.47674562,19.15205616,131.32,Uncommon
5890,Robo Bro,Backwards Cap,None,Happy Eyes,None,None,Camouflage Green,28.46267468,14.72511314,202.31,Uncommon
5851,Mummy Bro,Backwards Cap,Gray Shirt,T800,None,None,Russian Green,28.4459947,16.55423412,178.37,Uncommon
3583,Different Bro,None,Black Shirt,Normal Eyes,Flattened,Old Wise Man Mustache,Dark Lavender,28.40728691,22.31650339,95.46,Uncommon
425,Bro,Russian Hat,Grey Zipper Hoodie,Normal Eyes,3D Glass,Mustache,Middle Green,28.40450139,24.74105854,87.69,Uncommon
4877,Bro,Bucket Hat,Winter Soldier,T800,Vision Pro,None,Camouflage Green,28.40231658,22.27089817,136.03,Uncommon
3626,Bro,Slick Back Hair,Normal Jacket,No Sleep,None,Pipe,Rose Taupe,28.40187813,20.02029089,126.01,Uncommon
1946,Bro,Slick Back Hair,None,Sleepy Eyes,Eye Patch,Old Wise Man Mustache,Middle Green,28.3870348,23.14063875,86.82,Uncommon
382,Bro,Blue Cap,White Puffer Jacket,Normal Eyes,None,Pipe,Rose Taupe,28.38278396,20.17226848,142.09,Uncommon
1763,Bro,Blonde Hair,Warm Coat,T800,Vision Pro,None,Rose Taupe,28.38134452,22.34998771,136.39,Uncommon
2578,Bro,None,White Striped Shirt,Normal Eyes,None,Old Wise Man Mustache,Middle Green,28.37659017,18.56982056,155.86,Uncommon
6618,Zombie Bro,Arabian Robe,Dutch White Robe,Normal Eyes,Thug Life Glass,None,Purple Navy,28.36372191,20.94543356,140.83,Uncommon
6563,Zombie Bro,Head Band,Pepe Shirt,Normal Eyes,None,None,Rose Taupe,28.35084236,17.94461076,192.56,Uncommon
2642,Bro,Sheriff Hat,None,Normal Eyes,Gojo Satoru,Pipe,Rose Taupe,28.34097674,22.59528223,104.34,Uncommon
4468,Different Bro,New Idea,Thug Jacket,Normal Eyes,3D Glass,None,Purple Navy,28.34026218,20.97044911,153.49,Uncommon
6057,Robo Bro,Kermit Hat,None,Normal Eyes,Golden Glasses,None,Teal Blue,28.31991524,18.84760626,154.81,Uncommon
6500,Zombie Bro,Purple Bandana,Grey Zipper Hoodie,Normal Eyes,Thug Life Glass,None,Purple Navy,28.29870816,19.65775708,143.5,Uncommon
6592,Zombie Bro,Old Bucket Hat,Thug Jacket,Normal Eyes,None,None,Rose Taupe,28.2769144,17.31726965,193.07,Uncommon
5999,Robo Bro,Headphone,None,Small Eyes,Eye Patch,None,Dark Lavender,28.24512779,18.25619345,147.31,Uncommon
6086,Robo Bro,None,Normal Jacket,Normal Eyes,Golden Monocle,Mask,Middle Green,28.24183661,22.56283895,94.11,Uncommon
5378,Mummy Bro,Headphone,Grey Zipper Hoodie,T800,None,None,Teal Blue,28.22783413,17.15369619,175.67,Uncommon
6532,Zombie Bro,Arabian Robe,Light Brown Fash Hoodie,Wtf Eyes,Flattened,None,Middle Green,28.22269356,22.07456519,124.33,Uncommon
466,Bro,None,None,Wtf Eyes,Flattened,Cigarette,Rose Taupe,28.21316151,19.29520464,105.99,Uncommon
2775,Bro,Head Band,None,Normal Eyes,None,Pipe,Rose Taupe,28.20103661,16.87783428,161.74,Uncommon
3756,Bro,Bucket Hat,Warm Coat,Happy Eyes,None,Pipe,Rose Taupe,28.19630176,21.48863082,122.11,Uncommon
949,Bro,Split Hair,Normal Jacket,Wtf Eyes,None,Cigarette,Rose Taupe,28.18451836,19.41910988,131.53,Uncommon
6489,Zombie Bro,Head Band,Blue Puffer Jacket,Wtf Eyes,None,None,Rose Taupe,28.17065527,17.91277842,178.34,Uncommon
2130,Bro,None,Purple Bomber,Sus Eyes,None,Pipe,Middle Green,28.1558473,19.87166589,133.69,Uncommon
5655,Mummy Bro,Naruto Headband,Thug Jacket,T800,None,None,Teal Blue,28.13848433,19.59170882,172.67,Uncommon
5533,Mummy Bro,Head Band,Golden Jacket,T800,None,Pipe,Middle Green,28.12016756,23.38323856,113.2,Uncommon
2001,Bro,Afro,White Puffer Jacket,Small Eyes,None,Old Wise Man Mustache,Dark Lavender,28.11926935,22.8840795,117.64,Uncommon
5919,Robo Bro,Derby Hat,None,Wtf Eyes,Golden Glasses,None,Purple Navy,28.09477027,18.72819038,152.02,Uncommon
5872,Robo Bro,Derby Hat,None,Wtf Eyes,Golden Glasses,None,Russian Green,28.09477027,18.72819038,141.13,Uncommon
789,Bro,Arabian Robe,Tank Top,Sleepy Eyes,Eye Patch,Old Wise Man Mustache,Purple Navy,28.06534146,25.90009121,68.04,Uncommon
6148,Robo Bro,None,Normal Jacket,Sleepy Eyes,White Glass,None,Russian Green,28.05575094,18.05138644,134.92,Uncommon
3659,Bro,None,White Striped Shirt,Sleepy Eyes,None,Old Wise Man Mustache,Middle Green,28.04549973,20.51411113,133.3,Uncommon
958,Different Bro,None,Winter Soldier,Normal Eyes,Flattened,Old Wise Man Mustache,Dark Lavender,28.04544103,22.56507974,94.8,Uncommon
5031,Bro,Bucket Hat,Woolen Shirt,Normal Eyes,None,Cigarette,Rose Taupe,28.03357587,20.83086301,141.04,Uncommon
4781,Different Bro,Split Hair,Woolen Shirt,Sleepy Eyes,None,Pipe,Rose Taupe,28.02777849,22.95020882,114.28,Uncommon
5440,Mummy Bro,Backwards Cap,Warm Coat,T800,None,None,Purple Navy,28.01676781,17.21027971,186.98,Uncommon
250,Different Bro,None,Red Shirt,Sleepy Eyes,Eye Patch,Cigarette,Middle Green,28.0131749,23.18316859,77.1,Uncommon
6206,Robo Bro,Flat Top Hairstyle,Normal Jacket,T800,Laser Glass,None,Camouflage Green,27.97977661,20.93484773,131.11,Uncommon
527,Bro,Headphone,Gray Shirt,Happy Eyes,Eye Mask,None,Middle Green,27.96372375,20.17963247,142.87,Uncommon
1030,Bro,None,Normal Soldier Outfit,Normal Eyes,None,Pipe,Dark Lavender,27.93881333,17.78377614,153.16,Uncommon
6600,Zombie Bro,Mexican Hat,Coat,Normal Eyes,None,None,Purple Navy,27.92615372,17.32234064,192.92,Uncommon
358,Different Bro,Sheriff Hat,None,No Sleep,Flattened,Pipe,Dark Lavender,27.90218322,23.5455379,77.31,Uncommon
1205,Different Bro,None,None,Normal Eyes,None,Pipe,Camouflage Green,27.88518816,14.92867878,170.2,Uncommon
5352,Mummy Bro,Headphone,Winter Soldier,Normal Eyes,None,Gum,Camouflage Green,27.87244107,20.18611088,136.84,Uncommon
1810,Different Bro,Head Band,None,Normal Eyes,None,Cigarette,Purple Navy,27.86756469,16.86523693,157.36,Uncommon
1571,Different Bro,Russian Hat,None,Sleepy Eyes,3D Glass,Mustache,Purple Navy,27.86160652,24.59780566,77.31,Uncommon
6128,Robo Bro,Headphone,Black Shirt,Small Eyes,None,None,Rose Taupe,27.84430065,17.16740498,185,Uncommon
5962,Robo Bro,Flat Cap,None,Sleepy Eyes,Thug Life Glass,Pipe,Rose Taupe,27.8388504,23.09211382,76.98,Uncommon
179,Bro,Derby Hat,None,Normal Eyes,Golden Glasses,None,Camouflage Green,27.83647287,17.04201633,177.79,Uncommon
762,Bro,Flat Top Hairstyle,Tank Top,Happy Eyes,None,Pipe,Dark Lavender,27.83237707,20.55574501,122.02,Uncommon
6488,Zombie Bro,Russian Hat,Purple Bomber,Normal Eyes,None,None,Middle Green,27.8211388,17.77976286,192.68,Uncommon
6345,Robo Bro,Head Band,Woolen Shirt,No Sleep,None,Cigarette,Dark Lavender,27.81004169,22.84103948,107.26,Uncommon
6616,Zombie Bro,None,Jedi Robe,Wtf Eyes,Nerd,None,Middle Green,27.80442596,19.28923775,139.48,Uncommon
2421,Different Bro,Kermit Hat,Tank Top,Happy Eyes,Laser Glass,None,Dark Lavender,27.74555738,22.17879598,132.58,Uncommon
3934,Bro,None,Red Shirt,Happy Eyes,None,Cigarette,Rose Taupe,27.73829181,19.17850955,135.43,Uncommon
70,Bro,Cowboy Hat,Tank Top,Wtf Eyes,Thug Life Glass,None,Camouflage Green,27.72777857,19.44939907,149.35,Uncommon
6611,Zombie Bro,Old Bucket Hat,Light Brown Fash Hoodie,Normal Eyes,None,None,Middle Green,27.72463937,17.14565827,193.85,Uncommon
6000,Robo Bro,Top Hat,None,T800,None,None,Dark Lavender,27.7116874,14.93252935,198.11,Uncommon
5400,Mummy Bro,Headphone,None,T800,None,None,Rose Taupe,27.70355345,14.81571569,204.95,Uncommon
5138,Mummy Bro,Headphone,None,T800,None,None,Teal Blue,27.70355345,14.81571569,193.07,Uncommon
6319,Robo Bro,Headphone,Tank Top,Happy Eyes,None,None,Russian Green,27.65679589,16.71961624,175.31,Uncommon
6030,Robo Bro,Naruto Headband,Grey Zipper Hoodie,Small Eyes,None,None,Russian Green,27.65229061,18.97447162,172.34,Uncommon
6377,Robo Bro,Naruto Headband,Gray Shirt,Normal Eyes,Eye Patch,None,Middle Green,27.64099058,20.23934728,154.24,Uncommon
794,Bro,Afro,Winter Soldier,Wtf Eyes,Eye Mask,Old Wise Man Mustache,Middle Green,27.62429187,26.32234768,71.58,Uncommon
6599,Zombie Bro,Derby Hat,None,Normal Eyes,Nerd,None,Middle Green,27.5757727,17.86983536,159.97,Uncommon
6482,Zombie Bro,Derby Hat,None,Sleepy Eyes,None,None,Rose Taupe,27.56874424,16.45037766,189.14,Uncommon
6627,Zombie Bro,Folded Brim,White Striped Shirt,Small Eyes,None,Low Beard,Middle Green,27.490928,24.65323343,99.07,Uncommon
4917,Bro,Russian Hat,Woolen Shirt,Normal Eyes,Golden Glasses,None,Middle Green,27.48127195,20.72415695,158.56,Uncommon
553,Different Bro,None,Tank Top,Happy Eyes,None,Pipe,Dark Lavender,27.47606426,18.522056,131.02,Uncommon
6469,Zombie Bro,None,Light Brown Fash Hoodie,Sleepy Eyes,Thug Life Glass,None,Rose Taupe,27.46536313,19.53655642,134.11,Uncommon
